0,0,0.8097541332244873
0,1,2.8521640300750732
0,2,2.485661268234253
0,3,1.4412214756011963
0,4,1.3717982769012451
0,5,4.609598636627197
0,6,1.3093867301940918
0,7,1.4484672546386719
0,8,7.149484157562256
0,9,4.662750720977783
0,10,2.320425271987915
0,11,2.8402364253997803
0,12,0.7872140407562256
0,13,2.623274087905884
0,14,1.2642565965652466
0,15,1.1177321672439575
0,16,1.7552751302719116
0,17,1.245395541191101
0,18,1.5856945514678955
0,19,1.6206623315811157
0,20,5.783585071563721
0,21,2.0655927658081055
0,22,1.7594627141952515
0,23,1.4741617441177368
0,24,0.5062191486358643
0,25,2.021864891052246
0,26,1.5109140872955322
0,27,1.7055429220199585
0,28,6.363149642944336
0,29,1.5110946893692017
0,30,1.3399243354797363
0,31,2.0821354389190674
0,32,1.6982924938201904
0,33,2.6787829399108887
0,34,0.645486056804657
0,35,1.619544506072998
0,36,2.034444808959961
0,37,1.0374205112457275
0,38,1.5731526613235474
0,39,1.4025455713272095
0,40,2.6565821170806885
0,41,0.9945583343505859
0,42,1.214262843132019
0,43,3.6901097297668457
0,44,2.534320831298828
0,45,0.8359484672546387
0,46,4.0005879402160645
0,47,1.5539624691009521
0,48,0.5307718515396118
0,49,1.113073468208313
0,50,1.3198847770690918
1,1,838.6691284179688
1,2,1.9117571115493774
1,3,0.3752007782459259
1,4,1.7604036331176758
1,5,2.3941402435302734
1,6,0.3308192789554596
1,7,0.4336742162704468
1,8,1.2608176469802856
1,9,0.7578311562538147
1,10,0.6924532651901245
1,11,15.709596633911133
1,12,3.6715810298919678
1,13,1.0394847393035889
1,14,0.4900847375392914
1,15,0.41603323817253113
1,16,0.7291964888572693
1,17,0.32558006048202515
1,18,0.6046371459960938
1,19,0.2964473366737366
1,20,1.0500246286392212
1,21,0.8188738822937012
1,22,0.610751211643219
1,23,2.438434362411499
1,24,0.24184851348400116
1,25,0.8517267107963562
1,26,4.240174770355225
1,27,0.9101032018661499
1,28,4.3946213722229
1,29,0.8671950697898865
1,30,0.4423595070838928
1,31,1.1290333271026611
1,32,0.4995242953300476
1,33,0.5212932825088501
1,34,1.3049757480621338
1,35,0.42550331354141235
1,36,0.7118498086929321
1,37,5.869130611419678
1,38,0.4154924750328064
1,39,0.07958115637302399
1,40,0.4209795296192169
1,41,1.0076162815093994
1,42,0.6141461133956909
1,43,0.8100060224533081
1,44,2.618443489074707
1,45,0.3116813004016876
1,46,0.6976591944694519
1,47,24.87709617614746
1,48,0.094940185546875
1,49,0.6727402806282043
1,50,0.7820610404014587
2,2,2.853732109069824
2,3,3.7440316677093506
2,4,22.613174438476562
2,5,42.91624069213867
2,6,4.34926700592041
2,7,7.064964771270752
2,8,14.435187339782715
2,9,9.008658409118652
2,10,8.027627944946289
2,11,42.930667877197266
2,12,22.199689865112305
2,13,19.589752197265625
2,14,10.870796203613281
2,15,16.916452407836914
2,16,12.883779525756836
2,17,5.759560585021973
2,18,6.533088684082031
2,19,5.19935941696167
2,20,12.369894981384277
2,21,10.014606475830078
2,22,10.337045669555664
2,23,28.232778549194336
2,24,1.9849390983581543
2,25,13.479961395263672
2,26,32.819366455078125
2,27,20.868322372436523
2,28,49.11039733886719
2,29,11.081452369689941
2,30,7.880799770355225
2,31,29.761367797851562
2,32,8.197348594665527
2,33,6.2949066162109375
2,34,36.49414825439453
2,35,8.703651428222656
2,36,10.934866905212402
2,37,25.80015754699707
2,38,6.308819770812988
2,39,5.211487293243408
2,40,4.129815101623535
2,41,23.564043045043945
2,42,7.492729663848877
2,43,12.419990539550781
2,44,38.07863235473633
2,45,3.9903979301452637
2,46,7.85819673538208
2,47,33.5020751953125
2,48,1.610061526298523
2,49,13.945440292358398
2,50,7.052774429321289
3,3,0.7558643221855164
3,4,1.1172562837600708
3,5,3.483135223388672
3,6,0.6750012040138245
3,7,0.6751565933227539
3,8,2.803500175476074
3,9,2.625417709350586
3,10,2.0821444988250732
3,11,2.2170956134796143
3,12,0.6673932671546936
3,13,2.100895404815674
3,14,1.0798964500427246
3,15,0.705500602722168
3,16,0.6328717470169067
3,17,0.9167731404304504
3,18,1.6298292875289917
3,19,0.8900156617164612
3,20,2.252570867538452
3,21,1.1653157472610474
3,22,0.8217978477478027
3,23,1.3861958980560303
3,24,0.45878833532333374
3,25,1.8139740228652954
3,26,1.0765737295150757
3,27,1.0250898599624634
3,28,6.626316070556641
3,29,0.9442884922027588
3,30,1.0982811450958252
3,31,1.044070839881897
3,32,1.2616052627563477
3,33,1.5821146965026855
3,34,1.1087003946304321
3,35,1.0038871765136719
3,36,0.5214218497276306
3,37,0.8982036709785461
3,38,0.8784798383712769
3,39,0.6791432499885559
3,40,1.5795129537582397
3,41,0.898494303226471
3,42,1.0893481969833374
3,43,2.8092989921569824
3,44,1.477790355682373
3,45,0.5878342986106873
3,46,1.6496756076812744
3,47,1.2161842584609985
3,48,0.25237908959388733
3,49,0.9685218334197998
3,50,0.6451508402824402
4,4,130.20428466796875
4,5,152.00611877441406
4,6,23.29935073852539
4,7,28.49223518371582
4,8,81.91039276123047
4,9,43.55697250366211
4,10,39.27299499511719
4,11,643.0405883789062
4,12,92.60497283935547
4,13,65.68531799316406
4,14,30.851308822631836
4,15,21.48274040222168
4,16,36.833457946777344
4,17,16.541465759277344
4,18,40.574134826660156
4,19,20.810436248779297
4,20,69.49909210205078
4,21,66.47221374511719
4,22,26.93787956237793
4,23,57.240474700927734
4,24,9.07518196105957
4,25,39.60873794555664
4,26,76.74250030517578
4,27,33.68935775756836
4,28,400.5763244628906
4,29,80.79634094238281
4,30,62.5919075012207
4,31,73.56647491455078
4,32,61.22662353515625
4,33,25.305835723876953
4,34,19.09225845336914
4,35,24.346317291259766
4,36,28.642919540405273
4,37,160.68284606933594
4,38,22.732685089111328
4,39,13.166895866394043
4,40,16.2632999420166
4,41,17.893741607666016
4,42,30.834150314331055
4,43,57.193115234375
4,44,141.0640106201172
4,45,16.518516540527344
4,46,41.045753479003906
4,47,200.8273468017578
4,48,4.991247177124023
4,49,23.10283088684082
4,50,33.97577667236328
5,5,11.696157455444336
5,6,5.947576522827148
5,7,9.557913780212402
5,8,27.86121940612793
5,9,20.01612091064453
5,10,13.874399185180664
5,11,31.65691375732422
5,12,19.758970260620117
5,13,20.578922271728516
5,14,12.526671409606934
5,15,14.053062438964844
5,16,18.794652938842773
5,17,7.32822847366333
5,18,13.77787971496582
5,19,6.8987579345703125
5,20,23.539403915405273
5,21,14.677273750305176
5,22,10.765054702758789
5,23,25.231578826904297
5,24,3.6962473392486572
5,25,19.32615089416504
5,26,39.679931640625
5,27,22.31124496459961
5,28,70.93647003173828
5,29,16.769493103027344
5,30,11.741921424865723
5,31,20.235469818115234
5,32,11.40226936340332
5,33,10.277554512023926
5,34,30.33309555053711
5,35,9.8267240524292
5,36,17.913602828979492
5,37,20.198017120361328
5,38,7.846201419830322
5,39,4.492210865020752
5,40,7.467796802520752
5,41,23.400854110717773
5,42,14.1282958984375
5,43,19.47810935974121
5,44,40.40486145019531
5,45,6.864363193511963
5,46,13.757404327392578
5,47,25.887117385864258
5,48,1.719026803970337
5,49,12.786750793457031
5,50,30.824604034423828
6,6,0.11889989674091339
6,7,0.8547207117080688
6,8,7.46643590927124
6,9,11.681344032287598
6,10,3.580233573913574
6,11,2.4438722133636475
6,12,0.7028825879096985
6,13,3.9324676990509033
6,14,1.8703536987304688
6,15,1.0215054750442505
6,16,1.0821818113327026
6,17,1.362768530845642
6,18,2.1890475749969482
6,19,1.3381513357162476
6,20,6.200683116912842
6,21,1.7301199436187744
6,22,1.9006925821304321
6,23,2.683140277862549
6,24,0.5652426481246948
6,25,2.0086731910705566
6,26,1.7837340831756592
6,27,1.1462764739990234
6,28,6.952661037445068
6,29,1.5566248893737793
6,30,0.34035980701446533
6,31,1.4184435606002808
6,32,0.6736190319061279
6,33,3.480990409851074
6,34,0.7680764198303223
6,35,1.8914310932159424
6,36,0.9712620377540588
6,37,1.1152393817901611
6,38,0.9833764433860779
6,39,3.247300148010254
6,40,4.302467346191406
6,41,0.8234781622886658
6,42,2.1931915283203125
6,43,1.7059739828109741
6,44,1.8953717947006226
6,45,1.1782337427139282
6,46,3.9401650428771973
6,47,1.678469181060791
6,48,0.4489172399044037
6,49,1.3558884859085083
6,50,1.2418372631072998
7,7,0.10778982192277908
7,8,0.08580975979566574
7,9,2.7577476501464844
7,10,1.291742205619812
7,11,0.8573300242424011
7,12,0.24653080105781555
7,13,1.1540472507476807
7,14,0.615471601486206
7,15,0.3100290298461914
7,16,0.40859395265579224
7,17,0.489505797624588
7,18,0.9530408978462219
7,19,1.2270891666412354
7,20,0.0651053786277771
7,21,1.758001685142517
7,22,0.5818912982940674
7,23,0.7526440024375916
7,24,0.1721760332584381
7,25,0.7276428937911987
7,26,0.5403022170066833
7,27,0.39304080605506897
7,28,2.6526291370391846
7,29,2.021803855895996
7,30,0.05391440913081169
7,31,0.33786430954933167
7,32,0.2319355010986328
7,33,1.0219095945358276
7,34,0.18825000524520874
7,35,0.5640174746513367
7,36,0.29475080966949463
7,37,0.34536245465278625
7,38,0.23214882612228394
7,39,0.8430024981498718
7,40,1.0899103879928589
7,41,0.22503973543643951
7,42,0.9668132066726685
7,43,0.7368979454040527
7,44,0.6746028661727905
7,45,0.7410573959350586
7,46,0.2744517922401428
7,47,0.5998145341873169
7,48,0.1625497043132782
7,49,0.46936365962028503
7,50,0.2628037631511688
8,9,3.9685609340667725
8,10,2.4981746673583984
8,11,2.211527109146118
8,12,0.7436066269874573
8,13,1.9359768629074097
8,14,1.2602522373199463
8,15,0.7355362176895142
8,16,1.2483973503112793
8,17,1.2099075317382812
8,18,2.0043842792510986
8,19,2.6404523849487305
8,20,0.011849398724734783
8,21,4.250216960906982
8,22,1.1326701641082764
8,23,1.5495573282241821
8,24,0.5834826231002808
8,25,1.6482256650924683
8,26,1.2652896642684937
8,27,1.0718128681182861
8,28,4.11946964263916
8,29,4.521677017211914
8,30,0.48623597621917725
8,31,1.5643682479858398
8,32,1.1346744298934937
8,33,1.514038324356079
8,34,0.7426667213439941
8,35,1.2196663618087769
8,36,1.0180258750915527
8,37,0.8981772661209106
8,38,0.26190993189811707
8,39,3.2434091567993164
8,40,1.9526121616363525
8,41,0.7286909818649292
8,42,1.6537131071090698
8,43,1.5667489767074585
8,44,1.59158456325531
